name,profile,review_text,review_title,help_count,time_stamp,review_score,verified,product_name,product_link
Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AFAA7KGA452UW5JJIQG24HA4Z4QQ/ref=cm_cr_arp_d_pdp?ie=UTF8,Excellent item as described with perfect shipping.  Wonderful! Thank you!,Fantastic!,,2017-07-20 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
R. Moss,https://www.amazon.com/gp/profile/amzn1.account.AFI55DNDH36RDDIZICG6XLJRTAJA/ref=cm_cr_arp_d_pdp?ie=UTF8,This is a replacement and we couldn't be happier.,Perfect cup of coffee every time.,,2017-12-21 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
MAJ,https://www.amazon.com/gp/profile/amzn1.account.AFZMGTAECNSBMPSHKUIVWCDM72XA/ref=cm_cr_arp_d_pdp?ie=UTF8,Purchased for my 86 yr old mother to replace her failing older model....she loves it!,Five Stars,,2018-05-16 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Jimster,https://www.amazon.com/gp/profile/amzn1.account.AEXK2JOWJTHE63L55JGVE2E2OCKQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"Brews hot,consistently good coffee with many options available through the touch screen.",User friendly!,,2017-09-24 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Larry B.,https://www.amazon.com/gp/profile/amzn1.account.AFLPKFBCBIN72VKMUZHQOHV2XTYQ/ref=cm_cr_arp_d_pdp?ie=UTF8,Excellent replacement at a good price.,Four Stars,,2018-04-03 00:00:00,4.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Amazon Customer Mel,https://www.amazon.com/gp/profile/amzn1.account.AFUKVQQURB4J3FZIDQRSO5CTVDIA/ref=cm_cr_arp_d_pdp?ie=UTF8,We moved from a conventional coffee maker partially due to making 10-12 cups at a time and reheating it over three or four days and getting grounds in the cups. Although it is a little more expensive per cup the coffee is fresher and so far no grounds in the cup. We are satisfied that it was a good choice.,Works well,,2017-05-16 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
BEtty,https://www.amazon.com/gp/profile/amzn1.account.AHTUHHYRXQIPYXLIILZO6Q4WCN5A/ref=cm_cr_arp_d_pdp?ie=UTF8,Nice features compared to the earlier models but it leaks water from the old pod which is sitting in the container as the water is warming up for the next pod.,Nice features compared to the earlier models but it leaks ...,,2018-02-10 00:00:00,3.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
NANCY,https://www.amazon.com/gp/profile/amzn1.account.AHCQEY6JEQE6XLGAGHK56IWVEISQ/ref=cm_cr_arp_d_pdp?ie=UTF8,Luv the whole design...n brews my cappuccino pods YUMM,GREAT FUN,,2017-08-27 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Shirlene Andrews,https://www.amazon.com/gp/profile/amzn1.account.AGVEU3CVCHNMNB6COCWGVP2SAY7A/ref=cm_cr_arp_d_pdp?ie=UTF8,"Very sad.  The Ultimate coffee maker is a frustrating nightmare.  This, our fourth Keurig, (actually the fifth because we returned our first K575 after a month) is just a bad machine.  This one is six months old and it started messing up about two months ago.  Just do a search on Keurig problems or Keurig fix on Youtube.",Thinking of a new Keurig?  RUN!,2,2017-08-14 00:00:00,2.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Amber,https://www.amazon.com/gp/profile/amzn1.account.AHQIJM6QB6GFUODZBXMR4FD5H4BA/ref=cm_cr_arp_d_pdp?ie=UTF8,Works perfect. I love the nightlight. I love the sizes you can choose from.  My 30oz Yeti doesn't really fit under it. I love the option for hot water.,Works perfect. I love the nightlight,,2017-02-09 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
HC,https://www.amazon.com/gp/profile/amzn1.account.AGK4XGVGJYQFA7LR4PNQL5JMGUAA/ref=cm_cr_arp_d_pdp?ie=UTF8,It leaves grounds in each cup.,One Star,2,2017-06-19 00:00:00,1.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Bryan,https://www.amazon.com/gp/profile/amzn1.account.AHUNCGIPN3VWJQXSSH6NCG4SDCJA/ref=cm_cr_arp_d_pdp?ie=UTF8,Great product at a great value.,Five Stars,,2017-12-18 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Robert Hart,https://www.amazon.com/gp/profile/amzn1.account.AF6CTRGU6ICWF5MESJ2LTCPAIY5A/ref=cm_cr_arp_d_pdp?ie=UTF8,Great coffee maker,Five Stars,,2018-05-24 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
deltadude65,https://www.amazon.com/gp/profile/amzn1.account.AGTYZIUSIZJW6RHUUHDDNQZJMOZA/ref=cm_cr_arp_d_pdp?ie=UTF8,"I've had this for a few months now. Unlike the less expensive Keurig's that I've owned in the past, this one makes the coffee with a more bitter taste. I've cleaned and tried several brands of K cup coffee and they all are more bitter than my other machines.On the plus side, the reservoir is  huge  and it glows a nice color  through the night.....really don't need the screen and all the features.",Keurig is always good but.....,4,2017-05-26 00:00:00,3.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Sharon L.,https://www.amazon.com/gp/profile/amzn1.account.AGG6XWWQJNT2WL6OP5IWZTAZGXVQ/ref=cm_cr_arp_d_pdp?ie=UTF8,This Keurig will only allow Keurig K Kups and not other brands. This should be blatantly obvious when someone is purchasing this product. Very unhappy with Keurig's policy to create a product that cannot be used to its fullest.,This Keurig will only allow Keurig K Kups and not ...,7,2017-05-02 00:00:00,1.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
tiki,https://www.amazon.com/gp/profile/amzn1.account.AHLKRUXKBSF3E5YMG3THWLFUCYMA/ref=cm_cr_arp_d_pdp?ie=UTF8,I love the color yellow highlight and the item,Five Stars,,2017-11-28 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Carlos,https://www.amazon.com/gp/profile/amzn1.account.AHSGS636FYSBMULLV66XDDBIOM7Q/ref=cm_cr_arp_d_pdp?ie=UTF8,I love it.  It has been over a month and have only had one problem with water pressure for some reason.  I cleaned it and put in another brand of k-cup and it worked again.,I love it. It has been over a month and ...,,2017-08-02 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Robert,https://www.amazon.com/gp/profile/amzn1.account.AGMI3J2MKN7ACI5IKOAECKPYF3KA/ref=cm_cr_arp_d_pdp?ie=UTF8,"This Keurig 575 is my 3rd Keurig. I have a 575 at my vacation house and unfortunately my first Keurig, after many great years of service is now pushing up daisies (Its pump went out). But given the newer, more convenient software controls on the 575 I was happy to see the old one go!",after many great years of service is now pushing up daisies (Its ...,,2018-02-10 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
MG,https://www.amazon.com/gp/profile/amzn1.account.AF46IMPDUBA7KCPNYAP76H6HV3OQ/ref=cm_cr_arp_d_pdp?ie=UTF8,Noisy when its brewing but we love this machine!! Big tank so you refill less often!,Five Stars,,2017-08-10 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Digesterman,https://www.amazon.com/gp/profile/amzn1.account.AHR5HO5WBTZWUMX7FTHIXNAXN4GA/ref=cm_cr_arp_d_pdp?ie=UTF8,Leaked water all over counter and onto my floor,Leaked water,,2018-04-27 00:00:00,1.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Janet,https://www.amazon.com/gp/profile/amzn1.account.AGWIHGDLNRVX7XFD43OB2SIWXEOQ/ref=cm_cr_arp_d_pdp?ie=UTF8,Easy to set up and operate. We love it !,Makes delicious coffee,,2018-03-19 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Kindle Customer,https://www.amazon.com/gp/profile/amzn1.account.AGAMYSWN5JJUP5RPRA7WBUBITSHQ/ref=cm_cr_arp_d_pdp?ie=UTF8,What's not to love?!  We will never live without one!  Easy to clean and very convenient to brew a cup of coffee!,What's not to love?! We will never live without one,,2017-07-30 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AGKQJHG7XJIFEPB2FFXH5KL743LQ/ref=cm_cr_arp_d_pdp?ie=UTF8,Office brewer replacing a six-year-old Cuisanart. Gets lots of use. Performs perfectly!,An able daily companion!,,2017-06-05 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Lisa C,https://www.amazon.com/gp/profile/amzn1.account.AFRRSPWUGHBQEFE3MSEBVXXQ4R6Q/ref=cm_cr_arp_d_pdp?ie=UTF8,Great coffee maker!,Five Stars,,2018-03-25 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
GoG,https://www.amazon.com/gp/profile/amzn1.account.AFCBOPFFWQAXKN3HPXDZBKZDHHLQ/ref=cm_cr_arp_d_pdp?ie=UTF8,great quality,Five Stars,,2018-03-01 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AGXFBTV2LRLO2T2Q7SUQZSQVI4IQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"This product is good for single cup use. The carafe SUCKS, doesn't keep coffee warm and the reusable filter only works half the time creating a lot of frustration. Going back to a conventional coffee pot.",Pump is loud.,,2016-12-26 00:00:00,2.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Banshee,https://www.amazon.com/gp/profile/amzn1.account.AGSZAKB4JSU3SKPMVXTZQHXJ4VFQ/ref=cm_cr_arp_d_pdp?ie=UTF8,best coffee maker,Five Stars,,2018-03-15 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
rick,https://www.amazon.com/gp/profile/amzn1.account.AFOHNM6637CQXLQAVR2BKTS2YRPQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"Did not work from day one.!!! So frustrating, only fills half cups!!! Looked in trouble shooting in the manual and on YouTube still can't find a solution.",Bad Buy!!!,,2018-02-10 00:00:00,1.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Jknox,https://www.amazon.com/gp/profile/amzn1.account.AHEJMJJNHG2ZKSFV2MQSRLRYYUUQ/ref=cm_cr_arp_d_pdp?ie=UTF8,I love my new machine. Much better ten the older version and well worth the money.,Five Stars,,2016-04-20 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
stephanie cabra,https://www.amazon.com/gp/profile/amzn1.account.AE6YXNBKVP5NEATUQWY4PBYBXX3Q/ref=cm_cr_arp_d_pdp?ie=UTF8,Perfect - Thank you,Five Stars,,2018-02-26 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Fredi Grossman,https://www.amazon.com/gp/profile/amzn1.account.AFZLJJWJZQPMOEPJFI3TJJUTG4PQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"This new Keurig is my 3rd machine. It is much improved over the others. I have to say I was not looking forward to putting it together, however the new easier instructions made it a breeze! It was ready to go in 10 minutes and has been great ever since!",That s it s easy to use  and the coffee is great.,,2018-05-03 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
abailey,https://www.amazon.com/gp/profile/amzn1.account.AHFM7SOV3TZPUY73I65ULK6GLU6Q/ref=cm_cr_arp_d_pdp?ie=UTF8,Not worth the $$. Downgraded.,Product is great but not worth the money. Sent it back.,,2018-01-02 00:00:00,2.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Charlease,https://www.amazon.com/gp/profile/amzn1.account.AE3SWQSWPLRV5ZHM33QI5NFMW2DQ/ref=cm_cr_arp_d_pdp?ie=UTF8,Christmas gift for my husband and he loved it and uses it every night before he goes to work.,Christmas gift for my husband and he loved it and uses it every night before he goes ...,,2017-02-01 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Heather,https://www.amazon.com/gp/profile/amzn1.account.AHW46HBMZWXC4M37KXNDKTJ5P34A/ref=cm_cr_arp_d_pdp?ie=UTF8,Love it.,As Expected,,2018-02-09 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
KENNETH J. TAYLOR,https://www.amazon.com/gp/profile/amzn1.account.AG5WV65PCEZO3H2MDNOPHYSVJ7HA/ref=cm_cr_arp_d_pdp?ie=UTF8,Great product just wish it would brew a bigger cup,Five Stars,,2017-08-07 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Saloni Raj,https://www.amazon.com/gp/profile/amzn1.account.AGRPLZVAEXLFWDVJ5QB3IWLM4NAQ/ref=cm_cr_arp_d_pdp?ie=UTF8,Excellent product.,Five Stars,,2017-09-23 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Kristina Dudeck,https://www.amazon.com/gp/profile/amzn1.account.AH3BY262GX25W3DMU635EEFD5WRQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"I've never had issues with a Keurig. I set it up and put one of the Green Mountain pods (that came with the unit) in and it exploded. It may have just beed a bad pod but I like my old unit much better. This model is slow to heat water, slow to brew and the coffee spatters out into the cup instead of coming out in a smooth steady stream.",It may have just beed a bad pod but I like my old unit much better,,2017-08-28 00:00:00,2.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Jaison V.,https://www.amazon.com/gp/profile/amzn1.account.AH75WHJRMAXLMFAKQUBT7MFF43HQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"Product was as promised, great price, would definitely buy again!","great price, would definitely buy again",,2017-12-18 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Chuck Armstrong,https://www.amazon.com/gp/profile/amzn1.account.AGARDFHEFY2P2H7KYZMWT34LIKWA/ref=cm_cr_arp_d_pdp?ie=UTF8,Met all my expectations.  I like it a lot.,I like it a lot,,2017-12-17 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Sheryl Ridgeway,https://www.amazon.com/gp/profile/amzn1.account.AFJWIIRLW6SNYWFGE2YOKR6FHWYQ/ref=cm_cr_arp_d_pdp?ie=UTF8,Love it. Great coffee. My last one lasted 5 or 6 years. Upgrade programmable /filter/time are all pluses,Five Stars,,2017-11-03 00:00:00,5.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Deborah Norman,https://www.amazon.com/gp/profile/amzn1.account.AEDJL7AB5BV576LTSZ3KOPIP67HA/ref=cm_cr_arp_d_pdp?ie=UTF8,It doesn't work right at all.  It dups half the not brewed coffee in the cup.,One Star,2,2017-01-29 00:00:00,1.0,True,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
